,skills,positions,about,degree
43,"['Graphic Design', 'Typography', 'Editorial', 'Art Direction', 'Art Education', 'Theatre', 'Magazines', 'Magazine Design', 'Concept Design', 'Concept Development', 'Logo Design', 'Corporate Identity', 'Drawing', 'Creative Direction', 'Visual Identity', 'Visual Communication', 'Graphics', 'Book Design', 'Art', 'InDesign', 'Graphic Design', 'Typography', 'Editorial', 'Art Direction', 'Art Education', 'Theatre', 'Magazines', 'Magazine Design', 'Concept Design', 'Concept Development', 'Logo Design', 'Corporate Identity', 'Drawing', 'Creative Direction', 'Visual Identity', 'Visual Communication', 'Graphics', 'Book Design', 'Art', 'Posters', 'InDesign', 'Illustrator']","['Frame', 'Independent Art Director & Graphic Designer', 'Graphic Design Trainee', 'Guest Teacher Architecture Department', 'Assistant Gallery Director']","Barbara Iwanicka is a Polish art director and graphic designer based in Amsterdam. Her practice ranges from commissioned and cooperative to autonomous projects, with a focus on art, design and architecture.  Since 2012, she has been the Design Director at Frame, a global platform and authority on spatial design. Together with a team of creatives, she has realised countless cutting-edge visual concepts and products, including print publications, brand identities, digital media and events. Barbara is a ‘storytelling junkie’ and content-driven designer who stimulates intersectional dialogues between content and form. Her work has been featured in numerous exhibitions and she has been awarded the Best Dutch Book Designs in 2014 and 2015. She attended Gerrit Rietveld Academy in Amsterdam and Cooper Union in New York.Barbara Iwanicka is a Polish art director and graphic designer based in Amsterdam. Her practice ranges from commissioned and cooperative to autonomous projects, with a focus on art, design and architecture. 
 
Since 2012, she has been the Design Director at Frame, a global platform and authority on spatial design. Together with a team of creatives, she has realised countless cutting-edge visual concepts and products, including print publications, brand identities, digital media and events.
 
Barbara is a ‘storytelling junkie’ and content-driven designer who stimulates intersectional dialogues between content and form. Her work has been featured in numerous exhibitions and she has been awarded the Best Dutch Book Designs in 2014 and 2015. She attended Gerrit Rietveld Academy in Amsterdam and Cooper Union in New York.

 
              ","['Bachelor of Design, Graphic Design', 'Fine Arts & Graphic Design']"
44,"['Pharmaceutical Sales', 'Sales', 'Customer Oriented', 'Medical Devices', 'Account Management', 'Key Account Management', 'Pharmaceutical Industry', 'Selling Skills', 'Direct Sales', 'Hospital Sales', 'Marketing', 'Productmanagement', 'Productmarketing', 'Strategy', 'Market analysis', 'Market research', 'Productlaunch', 'Medical Technology', 'DMU', 'Networking', 'Pharmaceutical Sales', 'Sales', 'Medical Devices', 'Account Management', 'Key Account Management', 'Pharmaceutical Industry', 'Selling Skills', 'Direct Sales', 'Hospital Sales', 'Marketing', 'Productmanagement', 'Productmarketing', 'Market analysis', 'Market research', 'Medical Technology', 'DMU', 'Networking', 'Coaching', 'Business Development', 'Teambuilding', 'Strategy', 'Management', 'Operational excellence']","['Regional Brand Manager CORTRAK*, Europe & RIT', 'sr. Marketing Manager, Benelux, THV', 'Medtronic', 'Accountmanager', 'Accountmanager']","Growing and developing a business, not by applying pure sales and marketing tactics, but by fulfilling unmet needs. Genuine interest in people and their challenges and triggered to find innovative solutions to overcome them. Creating an open, respectful and honest environment which enables everyone to flourish.Educated in Medical Technology and Management | Strategy and Innovation and incredibly happy to be able to combine these two worlds in my daily work.Growing and developing a business, not by applying pure sales and marketing tactics, but by fulfilling unmet needs. Genuine interest in people and their challenges and triggered to find innovative solutions to overcome them. Creating an open, respectful and honest environment which enables everyone to flourish.

Educated in Medical Technology and Management | Strategy and Innovation and incredibly happy to be able to combine these two worlds in my daily work. 

 
              ","['Master of Science (drs.), Management | Strategy and Innovation', ""Bachelor's degree (ing.), Biometrics / Medical Technology""]"
45,"['Team Leadership', 'Results Oriented', 'Problem Solving', 'Self Starter', 'Matlab', 'Project Management', 'Aspen Plus', 'Process Optimization', 'Goal Oriented', 'Aspen HYSYS', 'Process Design', 'Chemical Engineering', 'R&D', 'Process Simulation', 'Modeling', 'Engineering', 'Process Engineering', 'Polymers', 'Simulations', 'Process Control', 'Project Management', 'Aspen Plus', 'Process Optimization', 'Process Design', 'Chemical Engineering', 'R&D', 'Process Simulation', 'Modeling', 'Engineering', 'Process Engineering', 'Polymers', 'Simulations', 'Process Control', 'Petrochemical', 'Product Development', 'Project Engineering', 'Networking', 'Optimization', 'Process Modeling', 'Matlab', 'Aspen HYSYS', 'Team Leadership', 'Problem Solving']","['SABIC', 'Research Fellow', 'Trainee Design Engineer at Innovation Center Operations', 'Research Fellow', 'Trainee Research & Development']","Process Design Engineer with strong background in Chemical Engineering and experienced in fields of Conceptual Process Design, Process Development, Process Optimization and Process Economics. Involved in several research fields like Fluidization, Polymers, Renewable Energies and Separation Technologies such as Nanofiltration (NF) and Extractive Distillation (ED).Specialties: Process Modeling (gPROMS, Matlab)Process Design (Aspen Plus)Process Optimization (Excel)Process Economics (Aspen Process Economic Analyzer)Statistics (Statgraphics, The Unscrambler, Minitab)Project ManagementTechnical writing & presentationProcess Design Engineer with strong background in Chemical Engineering and experienced in fields of Conceptual Process Design, Process Development, Process Optimization and Process Economics. Involved in several research fields like Fluidization, Polymers, Renewable Energies and Separation Technologies such as Nanofiltration (NF) and Extractive Distillation (ED).

Specialties: Process Modeling (gPROMS, Matlab)
Process Design (Aspen Plus)
Process Optimization (Excel)
Process Economics (Aspen Process Economic Analyzer)
Statistics (Statgraphics, The Unscrambler, Minitab)
Project Management
Technical writing & presentation

 
              ","['Executive Master of Business Administration (MBA), Business Administration and Management', 'PDEng, Process and Product Design']"
46,"['P&L responsibility', 'Turn Arounds', 'Due Diligence', 'Executive Management', 'Management Consulting', 'P&L Management', 'Business Development', 'Strategy', 'Management', 'Project Portfolio Management', 'P&L responsibility', 'Due Diligence', 'Executive Management', 'Management Consulting', 'P&L Management', 'Business Development', 'Project Portfolio Management', 'Strategy', 'Management']","['Founder/Ceo', 'IBM', 'CEO CapGemini Consulting Netherlands and Member of CapGemini Consulting Executive Committee', 'Partner', 'Member Executive Committee and Managing Director']","Broad experience as Vice President at IBM, CEO CapGemini Consulting and  partner at PwC, member of the Executive Committee in a leading FTSE 100 firm and The Boston Consulting Group. International CEO with deep knowledge of digital tranformation/technology and extensive experience in building, growing and managing companies with full P&L responsibility, delivering change and results, and achieving stakeholder buy-in.Johan enjoys enhancing businesses through new technologies, creating partnerships with technology players, helping companies define digital business models, enhance and protect existing business through digitalisation and launching new channels.Specialties: Executive management FTSE100 company, P&L responsibility, building businesses, digital transformation, growth, turn arounds, delivering change, stakeholder buy inBroad experience as Vice President at IBM, CEO CapGemini Consulting and  partner at PwC, member of the Executive Committee in a leading FTSE 100 firm and The Boston Consulting Group. International CEO with deep knowledge of digital tranformation/technology and extensive experience in building, growing and managing companies with full P&L responsibility, delivering change and results, and achieving stakeholder buy-in.

Johan enjoys enhancing businesses through new technologies, creating partnerships with technology players, helping companies define digital business models, enhance and protect existing business through digitalisation and launching new channels.

Specialties: Executive management FTSE100 company, P&L responsibility, building businesses, digital transformation, growth, turn arounds, delivering change, stakeholder buy in

 
              ","['MSc, Biotechnology and Chemistry', 'MBA, Business Administration']"
47,"['Jewelry Design', 'Visual Arts', 'Interior Design', 'Concept Design', 'Product Design', 'Interior Architecture', 'Photography', 'Space planning', 'Sketching', 'Web Design', 'Model Making', '3D rendering', 'Adobe Creative Suite', 'Microsoft Office', 'SketchUp', 'InDesign', 'AutoCAD', 'Vectorworks', 'Creative Direction', 'Jewelry Design', 'Visual Arts', 'Interior Design', 'Concept Design', 'Product Design', 'Interior Architecture', 'Photography', 'Space planning', 'Sketching', 'Web Design', 'Model Making', '3D rendering', 'Vectorworks', 'Creative Direction', 'Adobe Creative Suite', 'Microsoft Office', 'SketchUp', 'InDesign', 'AutoCAD']","['Artist', 'Founder', 'Senior Interior Designer', 'Senior Interior Designer & Head of Department', 'Interior Designer']","Tamasine McNabb is a visual creative from Denmark, based in Haarlem, the Netherlands. Interior Designer and also founder of ŌERUM Design, she is an aesthete at heart, a dreamer and an all round creative. After 8 years working as an Interior Designer gaining experience at various design studios in both Amsterdam and Dubai, she decided to make her hobby and love for creating art her work.Being completely in awe of the world around us, Tamasine is forever inspired by raw materials, craftsmanship and the pure beauty of nature. Tamasine also loves to create a warm and cosy atmosphere in which she believes that art plays a big role; bringing a space together and making it complete. Art is a story, a personal experience and something that you can continually look at and get completely lost in which is exactly what BOKETO stands for. Like her name Tamasine, BOKETO is also Japanese meaning “the art of daydreaming and getting lost in thought”.She is fascinated by Japanese culture – in particular ‘wabi sabi’; finding the beauty in imperfection. She is very inspired by the Japandi style and loves to work with natural materials, warm, earthy colours and the technique of mixed media to create her artwork.Originating from Denmark and further raised in Tanzania, the Netherlands, Singapore, United Kingdom and Dubai for the past six years, she is an International individual with an open mind, not afraid to take on new projects & challenges.Tamasine McNabb is a visual creative from Denmark, based in Haarlem, the Netherlands. Interior Designer and also founder of ŌERUM Design, she is an aesthete at heart, a dreamer and an all round creative. After 8 years working as an Interior Designer gaining experience at various design studios in both Amsterdam and Dubai, she decided to make her hobby and love for creating art her work.

Being completely in awe of the world around us, Tamasine is forever inspired by raw materials, craftsmanship and the pure beauty of nature. Tamasine also loves to create a warm and cosy atmosphere in which she believes that art plays a big role; bringing a space together and making it complete. Art is a story, a personal experience and something that you can continually look at and get completely lost in which is exactly what BOKETO stands for. Like her name Tamasine, BOKETO is also Japanese meaning “the art of daydreaming and getting lost in thought”.

She is fascinated by Japanese culture – in particular ‘wabi sabi’; finding the beauty in imperfection. She is very inspired by the Japandi style and loves to work with natural materials, warm, earthy colours and the technique of mixed media to create her artwork.

Originating from Denmark and further raised in Tanzania, the Netherlands, Singapore, United Kingdom and Dubai for the past six years, she is an International individual with an open mind, not afraid to take on new projects & challenges.

 
              ","['BA (Hons) Interior Design', 'BTEC Foundation Diploma Art and Design']"
48,"['Research', 'Market Research', 'Public Speaking', 'Event Planning', 'Legal Research', 'Passionate about work', 'Analysis', 'Strategic Thinking', 'Teamwork', 'Data Analysis', 'Human Rights', 'Politics', 'Social Media', 'Report Writing', 'Marketing', 'Problem Solving', 'International Networking', 'Legal Advice', 'Peer-to-peer learning strategy', 'Presentations', 'Research', 'Market Research', 'Event Planning', 'Legal Research', 'Data Analysis', 'Human Rights', 'Politics', 'Social Media', 'Report Writing', 'Marketing', 'International Networking', 'Legal Advice', 'Presentations', 'Copywriting', 'International Relations', 'Public Speaking', 'Passionate about work', 'Analysis', 'Strategic Thinking', 'Teamwork', 'Problem Solving', 'Leadership']","['United Nations University - CRIS', 'EuroDIG - European Dialogue on Internet Governance', 'The Global Internet Governance Academic Network (GigaNet)', 'Steering Group Expert for the research on Artificial Intelligence and young people', 'Member of the Youth Advisory Committee']","Nadia Tjahja is a PhD Fellow at United Nations University-CRIS and the Vrije Universiteit Brussel (VUB), working on the project “The contribution of global and regional multistakeholder mechanisms in improving global governance (GREMLIN)”, which is a collaboration between UNU-CRIS, VUB and the Centre for EU Studies at Ghent University. She is supervised by Prof. Dr. Jamal Shahin.She was the CEO of Sunium, an organisation which facilitates multistakeholder discussions with systems thinking methodologies. Sunium also designs and organises courses in systems modelling and engages in research, where Nadia’s areas of engagement are Internet Governance; Sustainability; and Peace and Security.Nadia has advocated over ten years for youth participation in education and politics and continues to empower and train young people to contribute to international policy-making. Nadia was the former Vice President Communications at Young European Leadership, where she was co-project leader of the Young European Council 2015, awarded with the European Charlemagne Youth Prize 2016 and Agency Coordinator of the 2016 prize-winning online international source verification and fact checking campaign Newsworthy, which engaged 25,000 young people world-wide in fact checking and source verification. She was Steering Committee Member representing WEOG for the UN Youth Coalition on Internet Governance 2017-2019 where her projects included the Working Group on Youth Participation at the IGF, YCIG-EU relations, and providing visa application support for members of the Global South to IGF events hosted in the EU.Currently, Nadia is the Communications Chair of the Global Internet Governance Academic Network (GigaNet), her projects include facilitating the GigaNet Global Digital Compact Consultation, academia-media relations and the GigaNet Communications strategy. She is also a member of the European Dialogue on Internet Governance (EuroDIG) Secretariat as the YOUthDIG Coordinator where she organises the European youth IGF, facilitates youth activities and speaks on youth participation in Internet Governance. She sits on several boards and working groups including the IGF Youth Track, the Youth Advisory Board of EURid and as Steering Group Expert for the research on Artificial Intelligence and young people for the Council of Europe - European Commission.She is a graduate from the College of Europe (Natolin) and Vesalius College (Brussels).Nadia Tjahja is a PhD Fellow at United Nations University-CRIS and the Vrije Universiteit Brussel (VUB), working on the project “The contribution of global and regional multistakeholder mechanisms in improving global governance (GREMLIN)”, which is a collaboration between UNU-CRIS, VUB and the Centre for EU Studies at Ghent University. She is supervised by Prof. Dr. Jamal Shahin.

She was the CEO of Sunium, an organisation which facilitates multistakeholder discussions with systems thinking methodologies. Sunium also designs and organises courses in systems modelling and engages in research, where Nadia’s areas of engagement are Internet Governance; Sustainability; and Peace and Security.

Nadia has advocated over ten years for youth participation in education and politics and continues to empower and train young people to contribute to international policy-making. Nadia was the former Vice President Communications at Young European Leadership, where she was co-project leader of the Young European Council 2015, awarded with the European Charlemagne Youth Prize 2016 and Agency Coordinator of the 2016 prize-winning online international source verification and fact checking campaign Newsworthy, which engaged 25,000 young people world-wide in fact checking and source verification. She was Steering Committee Member representing WEOG for the UN Youth Coalition on Internet Governance 2017-2019 where her projects included the Working Group on Youth Participation at the IGF, YCIG-EU relations, and providing visa application support for members of the Global South to IGF events hosted in the EU.

Currently, Nadia is the Communications Chair of the Global Internet Governance Academic Network (GigaNet), her projects include facilitating the GigaNet Global Digital Compact Consultation, academia-media relations and the GigaNet Communications strategy. She is also a member of the European Dialogue on Internet Governance (EuroDIG) Secretariat as the YOUthDIG Coordinator where she organises the European youth IGF, facilitates youth activities and speaks on youth participation in Internet Governance. She sits on several boards and working groups including the IGF Youth Track, the Youth Advisory Board of EURid and as Steering Group Expert for the research on Artificial Intelligence and young people for the Council of Europe - European Commission.

She is a graduate from the College of Europe (Natolin) and Vesalius College (Brussels).

 
              ","['Doctor of Philosophy - PhD, Political Science', 'Master’s Degree, European Interdisciplinary Studies']"
49,"['Contract Negotiation', 'Product Development', 'Commercial Management', 'General management.', 'Tourism', 'Online Marketing', 'Offline marketing', 'Country management', 'Tour Operators', 'Leisure', 'Travel Management', 'Vacation', 'Leisure Travel', 'Hotels', 'Hospitality', 'Dutch', 'German', 'Public Relations', 'Marketing Communications', 'Marketing Strategy', 'Contract Negotiation', 'Product Development', 'Commercial Management', 'Tourism', 'Online Marketing', 'Offline marketing', 'Tour Operators', 'Leisure', 'Travel Management', 'Vacation', 'Leisure Travel', 'Hotels', 'Hospitality', 'Public Relations', 'Marketing Communications', 'Marketing Strategy', 'E-commerce', 'Social Media', 'B2B', 'Email Marketing', 'General management.', 'Staff Management', 'Management', 'Dutch', 'German', 'English', 'Country management', 'Resorts']","['Petsonline', 'Interhome', 'Account Manager', 'TUI Nederland', 'Manager Contract Processing']","Experienced professional in tourism with 20+ years of experience. Business development, project management, general management. Experienced contractor of accommodations, services and ground transport in several European countries. Development of new and existing  (charter) destinations for touroperators.Setting up of contracting department on a international level. Managing director for leading European holiday homes rental specialist in multiple countries.Specialties: Business development, contracting, general management, product management and product development. Tourism. Project management. Commercial activities on international level. General mangement. Marketing offline and online B2B and B2C.Experienced professional in tourism with 20+ years of experience. Business development, project management, general management. 
Experienced contractor of accommodations, services and ground transport in several European countries. 
Development of new and existing  (charter) destinations for touroperators.
Setting up of contracting department on a international level. 
Managing director for leading European holiday homes rental specialist in multiple countries.

Specialties: Business development, contracting, general management, product management and product development. 
Tourism. Project management. Commercial activities on international level. General mangement. Marketing offline and online B2B and B2C.

 
              ","[""Bachelor's degree, Tourism and Travel Services Management"", 'none, Business Administration']"
50,"['Oil/Gas', 'Petrochemical', 'Project Management', 'Project Engineering', 'Petroleum', 'Project Control', 'LNG', 'Engineering', 'Upstream', 'Oil & Gas', 'Refinery', 'Oil/Gas', 'Petrochemical', 'Project Management', 'Project Engineering', 'Petroleum', 'Project Control', 'LNG', 'Engineering', 'Upstream', 'Oil & Gas', 'Refinery']","['Snr Consultant', 'Snr Project Manager', 'Senior Project Consultant', 'Project Consultant', 'Project Consultant']",nan,"['Master Degree, Mechanical Engineering']"
51,"['Agrochemicals', 'Plant Physiology', 'Agronomy', 'Crop Protection', 'Micropropagation', 'HPLC', 'Plant Breeding', 'Agriculture', 'Analytical Chemistry', 'Life Sciences', 'Food Safety', 'Sustainable Agriculture', 'Food Quality', 'ISO 9001', 'ISO 22000', 'BRC Standards', 'Quality Auditing', 'Chromatography', 'PDCA', 'Quality Assurance', 'Agrochemicals', 'Plant Physiology', 'Agronomy', 'Crop Protection', 'Micropropagation', 'HPLC', 'Plant Breeding', 'Agriculture', 'Analytical Chemistry', 'Life Sciences', 'Food Safety', 'Sustainable Agriculture', 'Food Quality', 'ISO 9001', 'ISO 22000', 'Quality Auditing', 'Chromatography', 'PDCA', 'Quality Assurance', 'Food Industry']","['Tissue Culture Specialist', 'Scientist Tissue Culture', 'Senior Laboratory Technician', 'Nursery Assistant', 'Agronomist Plant Science']","I am an enthusiastic and experienced Agronomist specialized in Plant Physiology, Crop Protection, with a specific focus on Vegetables and Ornamental crops.  Worked as Researcher in Academia and Private Sectors in Italy, United Kingdom and the Netherlands. Plant tissue culture. Horticulture.Plant Pathology/Physiology Researcher , HPLC Analyst. Ornamental Crops and Vegetables Area, Auditor/Lead Auditor for Quality Management SystemsI am an enthusiastic and experienced Agronomist specialized in Plant Physiology, Crop Protection, with a specific focus on Vegetables and Ornamental crops.  Worked as Researcher in Academia and Private Sectors in Italy, United Kingdom and the Netherlands. 

Plant tissue culture. Horticulture.
Plant Pathology/Physiology Researcher , HPLC Analyst. 
Ornamental Crops and Vegetables Area, 

Auditor/Lead Auditor for Quality Management Systems 

 
              ","['Doctor of Philosophy (Ph.D.), Plant Pathology ', 'Ph D student, Plant Protection and Integrated Pest Management']"
52,"['Navigation', 'Maritime', 'Management', 'Shipping', 'Maritime Operations', 'International Shipping', 'Management Consulting', 'Training', 'Ports', 'Change Management', 'Logistics', 'Business Strategy', 'Government', 'Operations Management', 'Leadership', 'Transportation', 'Organizational Development', 'Recruiting', 'Contract Negotiation', 'Project Management', 'Navigation', 'Maritime', 'Shipping', 'Maritime Operations', 'International Shipping', 'Management Consulting', 'Training', 'Ports', 'Change Management', 'Logistics', 'Business Strategy', 'Government', 'Operations Management', 'Transportation', 'Organizational Development', 'Recruiting', 'Contract Negotiation', 'Project Management', 'Safety Management Systems', 'Coaching', 'Management', 'Leadership', 'Strategy', 'Analysis', 'Negotiation', 'English', 'Dutch']","['Chairman', 'Member Advisory Board', 'International Association of Institutes of Navigation', 'President', 'Chairman, Council']","Serving as chairman and (vice-)president of the board of several (inter)national organisations Rein van Gooswilligen MSc, MBA, MMar, FRIN continued a sea-going career  (Masters License - Ocean Going). He served twelve years as president of the Dutch Pilots’ Corporation. Rein is immediate past president of the Netherlands Institute of Navigation (NIN),  past chairman of the Council of the European Group of Institutes of Navigation (EUGIN), and vice-president of the International Association of Institutes of Navigation.  He has a Master of Science degree (Management) from Nyenrode University (Netherlands) and a Master of Business Administration degree from Rochester University, Rochester New York, U.S.A. He served as member of the Advisory Board of the International Maritime Pilots’ Association (IMPA) and the Council of presidents of the European Maritime Pilots’ Association (EMPA). Capt. Rein van Gooswilligen is Knight of the Order of Orange-Nassau, Fellow of the Royal Institute of Navigation and Honorary Member of a number of (inter)national organisations.Serving as chairman and (vice-)president of the board of several (inter)national organisations Rein van Gooswilligen MSc, MBA, MMar, FRIN continued a sea-going career  (Masters License - Ocean Going). He served twelve years as president of the Dutch Pilots’ Corporation. Rein is immediate past president of the Netherlands Institute of Navigation (NIN),  past chairman of the Council of the European Group of Institutes of Navigation (EUGIN), and vice-president of the International Association of Institutes of Navigation.  He has a Master of Science degree (Management) from Nyenrode University (Netherlands) and a Master of Business Administration degree from Rochester University, Rochester New York, U.S.A. He served as member of the Advisory Board of the International Maritime Pilots’ Association (IMPA) and the Council of presidents of the European Maritime Pilots’ Association (EMPA). Capt. Rein van Gooswilligen is Knight of the Order of Orange-Nassau, Fellow of the Royal Institute of Navigation and Honorary Member of a number of (inter)national organisations.

 
              ","['MSc/Drs, Management', 'MBA, Business Administration']"
53,"['Project Management', 'Project Planning', 'Marketing Communications', 'Management Consulting', 'Research', 'Public Relations', 'Marketing Management', 'Strategy', 'Business Strategy', 'Sustainability', 'Social Media', 'Internal Communications', 'International Relations', 'Photography', 'Corporate Communications', 'Product Development', 'Online Marketing', 'Copywriting', 'Marketing Research', 'Content Management', 'Project Management', 'Project Planning', 'Marketing Communications', 'Management Consulting', 'Research', 'Public Relations', 'Marketing Management', 'Business Strategy', 'Sustainability', 'Social Media', 'Internal Communications', 'International Relations', 'Photography', 'Corporate Communications', 'Product Development', 'Online Marketing', 'Copywriting', 'Marketing Research', 'Content Management', 'Market Research', 'Microsoft Outlook', 'Strategy', 'Teamwork', 'English', 'Dutch', 'German']","['Rotterdam School of Management, Erasmus University', 'Director of Business Excellence Aftermarket Infotainment', 'Manager Supplier and Process Controlling', 'Manager Process Management and Organization', 'Director Project Management']","My passion lies in creating, developing, and managing diverse teams and inclusive work environments. I thrive in international environments and am a strong advocate for inclusiveness and diversity, sustainable development, and the rights of nature and animals. I have demonstrated resilience, action-orientation, and high ethical standards and have extensive experience in higher business education and corporate environments. In MBTI terms, I fluctuate between INFJ (""the advocate"") and INTJ (""the architect""). Want to learn more? Happy to connect (unless you're trying to land a sales pitch).My passion lies in creating, developing, and managing diverse teams and inclusive work environments. I thrive in international environments and am a strong advocate for inclusiveness and diversity, sustainable development, and the rights of nature and animals. I have demonstrated resilience, action-orientation, and high ethical standards and have extensive experience in higher business education and corporate environments. In MBTI terms, I fluctuate between INFJ (""the advocate"") and INTJ (""the architect""). Want to learn more? Happy to connect (unless you're trying to land a sales pitch).

 
              ","['PhD, Management', 'MA, Psychology']"
54,"['English', 'Communication', 'Leadership', 'Music Education', 'Music Performance', 'Music', 'Education', 'French', 'Serbian', 'Working with Children', 'Working Experience', 'Classical Guitar', 'Music Education', 'Music Performance', 'Music', 'Education', 'Working with Children', 'Working Experience', 'Classical Guitar', 'Communication', 'Leadership', 'English', 'French', 'Serbian']","['Music Teacher', 'Professional Musician', 'Music Teacher']","I am a Classical Guitarist with a passion for Music Education, Performance and Psychology - and the interplay of these three disciplines. Following Bachelor degree performance studies at The Royal Conservatoire of The Hague (Netherlands) and the Master in Classical Guitar Performance from the University of Alicante, where I graduated with Cum Laude distinction, I am continuing my education with a sequential Bachelor of Science program in Psychology at Webster University, with the aim to specialise in music psychology. I have had numerous concert performances in the USA, France, Serbia, Netherlands, Spain and United Kingdom and am the laureate of several international classical guitar competitions. In addition to performing as a soloist and as a member of various music ensembles, I have my own music studio in The Hague where I teach classical guitar and piano. For me, teaching is a great joy and passion. The ability to inspire students, enrich their lives, and foster a lifelong love for music through teaching is an incredible gift. My goal is to help students build an excellent technical basis, while developing musicality and creativity and nurturing a lifelong love and appreciation for music. Individual lessons are tailored to the level, needs, and interests of each student. I am a Classical Guitarist with a passion for Music Education, Performance and Psychology - and the interplay of these three disciplines. Following Bachelor degree performance studies at The Royal Conservatoire of The Hague (Netherlands) and the Master in Classical Guitar Performance from the University of Alicante, where I graduated with Cum Laude distinction, I am continuing my education with a sequential Bachelor of Science program in Psychology at Webster University, with the aim to specialise in music psychology. 

I have had numerous concert performances in the USA, France, Serbia, Netherlands, Spain and United Kingdom and am the laureate of several international classical guitar competitions. In addition to performing as a soloist and as a member of various music ensembles, I have my own music studio in The Hague where I teach classical guitar and piano. For me, teaching is a great joy and passion. The ability to inspire students, enrich their lives, and foster a lifelong love for music through teaching is an incredible gift. My goal is to help students build an excellent technical basis, while developing musicality and creativity and nurturing a lifelong love and appreciation for music. Individual lessons are tailored to the level, needs, and interests of each student. 

 
              ","[""Bachelor's degree, Psychology"", 'Master of Arts - MA, Classical Guitar Performanc']"
55,"['Macroeconomics', 'Econometrics', 'Communication', 'Research', 'Leadership', 'Teamwork', 'Teaching', 'Economics', 'Business Analysis', 'Marklogic', 'XQuery', 'Macroeconomics', 'Econometrics', 'Research', 'Teaching', 'Economics', 'Business Analysis', 'Marklogic', 'XQuery', 'Communication', 'Leadership', 'Teamwork']","['Client Integrity Officer', 'Assistant Producer', 'Business Consultant', 'Associate Consultant', 'Activity Leader']","I adapt quickly to new environments, connect easily with new people, take responsibility for my tasks, am a true ""team player"", grasp new content quickly, am clear and concise in my communication and, through my multicultural education, open-minded.I adapt quickly to new environments, connect easily with new people, take responsibility for my tasks, am a true ""team player"", grasp new content quickly, am clear and concise in my communication and, through my multicultural education, open-minded.","['Philosophy, Politcs and Economics (PPE), Social Sciences', 'Development Economics MSc, Economics']"
56,"['Data Analytics', 'Market Analysis', 'Numeracy', 'Attention to Detail', 'Leadership', 'Finance', 'Analytical Skills', 'Risk Management', 'Financial Analysis', 'Investment Management', 'Banking', 'Microsoft Excel', 'Communication', 'Team Leadership', 'Microsoft Word', 'Windows', 'Stata', 'R', 'Research', 'Financial Statement Analysis', 'Data Analytics', 'Market Analysis', 'Numeracy', 'Finance', 'Risk Management', 'Financial Analysis', 'Investment Management', 'Banking', 'Research', 'Financial Statement Analysis', 'FinTech', 'Goal Setting', 'Performance Management', 'Diversity & Inclusion', 'Career Path Planning', 'Microsoft Excel', 'Microsoft Word', 'Windows', 'Stata', 'R', 'Microsoft PowerPoint', 'Attention to Detail', 'Leadership', 'Analytical Skills', 'Communication', 'Team Leadership', 'Accountability', 'Personal Development', 'Sustainable Finance']","['Sealed Air Corporation', 'Administrative Assistant']","I am a Finance Rotation Analyst at Sealed Air. Graduate of MSc Banking and Finance from Utrecht University with a BSc of Economics. I have two years of working experience in Pricing. Then I moved to the Finance Rotation Program, my first rotation was in Internal Controls and Compliance, currently I am part of the Supply Chain Finance team. I am a hardworking person with attitude to gratitude who is not afraid to take initiatives and responsibilities. I am constantly searching for improvements on our daily tasks and reports.I am a Finance Rotation Analyst at Sealed Air. Graduate of MSc Banking and Finance from Utrecht University with a BSc of Economics. I have two years of working experience in Pricing. Then I moved to the Finance Rotation Program, my first rotation was in Internal Controls and Compliance, currently I am part of the Supply Chain Finance team. I am a hardworking person with attitude to gratitude who is not afraid to take initiatives and responsibilities. I am constantly searching for improvements on our daily tasks and reports.

 
              ","['Master of Science - MS, Banking and Finance ', ""Bachelor's degree, Economics""]"
